"","SAN.PA.Open","SAN.PA.High","SAN.PA.Low","SAN.PA.Close","SAN.PA.Volume","SAN.PA.Adjusted"
"411",86.0896911621094,86.7063217163086,85.7117538452148,86.5770263671875,993744,74.1853256225586
"412",86.4974670410156,86.6267547607422,86.0399627685547,86.0996398925781,936184,73.7762756347656
"413",86.3383331298828,86.805778503418,85.990234375,86.159309387207,1261807,73.827392578125
"414",85.9603958129883,86.9848022460938,85.8311004638672,86.8555068969727,1151130,74.4239501953125
"415",87.0046920776367,87.58154296875,86.6963806152344,86.974853515625,1020436,74.5262069702148
"416",86.3283843994141,87.5914840698242,86.2985534667969,87.5715942382812,1220817,75.0375518798828
"417",87.5218658447266,89.1032257080078,87.3527908325195,88.8048553466797,1584599,76.0942916870117
"418",88.9341506958008,89.6005096435547,88.7949142456055,89.1629028320312,1714096,76.4010925292969
"419",88.755126953125,89.8491516113281,88.2578506469727,89.6800765991211,2738343,76.84423828125
"420",89.8491516113281,90.2768173217773,89.3220367431641,90.2370376586914,1961538,77.3214874267578
"421",90.3762741088867,90.6448059082031,88.8148040771484,89.0833358764648,1667402,76.3329086303711
"422",88.8645324707031,89.1032257080078,87.7406692504883,88.0987167358398,1281465,75.4892196655273
"423",88.0589370727539,88.2976303100586,87.2732238769531,87.561653137207,1053607,75.0290298461914
"424",87.2433853149414,88.0489883422852,87.1240386962891,87.9694213867188,1000307,75.3784332275391
"425",87.5218658447266,88.0589370727539,87.4621963500977,87.7008895874023,749890,75.1483383178711
"426",87.6113815307617,87.7605667114258,87.2732238769531,87.58154296875,631430,75.0460662841797
"427",87.5517044067383,87.58154296875,86.6764831542969,87.143928527832,2665475,74.6710891723633
"428",87.4621963500977,88.3672485351562,87.3130111694336,87.6511611938477,1602164,75.1057281494141
"429",88.0390396118164,88.4169769287109,87.6412124633789,87.7207794189453,1431951,75.1653823852539
"430",87.6511611938477,87.9793701171875,86.7361602783203,87.3726806640625,1375761,74.8671035766602
"431",87.0743103027344,87.3627395629883,86.7958374023438,87.3229522705078,830013,74.8244934082031
"432",87.5417556762695,87.5417556762695,86.2189865112305,86.4775695800781,1206364,74.1001052856445
"433",86.0200729370117,86.0200729370117,84.1701812744141,84.3293075561523,2185769,72.2593154907227
"434",83.6927871704102,83.6927871704102,82.3799591064453,82.8573532104492,2056301,70.9980545043945
"435",82.598762512207,82.8474044799805,81.1765289306641,81.4251708984375,2088013,69.7708511352539
"436",81.7136001586914,81.8826751708984,80.7588119506836,81.0372924804688,1742398,69.4384841918945
"437",81.3655014038086,81.7334899902344,80.7389221191406,81.3754425048828,1345203,69.7282409667969
"438",81.3555526733398,81.5047378540039,80.7687606811523,80.9079971313477,1851080,69.3277053833008
"439",80.7588119506836,81.9920806884766,80.6991424560547,81.2262573242188,1806632,69.6004028320312
"440",81.9423446655273,82.3202819824219,80.7787017822266,81.1069107055664,4157962,69.4981460571289
"441",80.7289733886719,81.7732696533203,80.5797882080078,81.5644149780273,2189489,69.8901748657227
"442",80.7985992431641,82.1611557006836,80.6195755004883,81.7832183837891,1848923,70.0776519775391
"443",81.7832183837891,82.5390853881836,81.3754425048828,82.2805023193359,1707945,70.5037612915039
"444",82.8474044799805,82.9965896606445,82.2307739257812,82.409797668457,1777939,70.6145553588867
"445",82.5490341186523,82.6783294677734,81.5743560791016,81.5743560791016,1533075,69.8986892700195
"446",81.7533798217773,82.4595260620117,81.634033203125,81.6738128662109,1380480,69.9839096069336
"447",81.5743560791016,82.7379989624023,81.1069107055664,81.2660446166992,2192102,69.6345062255859
"448",81.7832183837891,83.7624053955078,81.653923034668,83.2551727294922,2119763,71.3389358520508
"449",83.3745269775391,84.2497406005859,82.409797668457,82.6286010742188,2781273,70.8020324707031
"450",81.6638717651367,82.5092544555664,81.5544662475586,82.1611557006836,1658729,70.4015045166016
"451",81.8428955078125,83.1656646728516,81.5544662475586,82.598762512207,1240978,70.7764739990234
