"","FCHI.Open","FCHI.High","FCHI.Low","FCHI.Close","FCHI.Volume","FCHI.Adjusted"
"320",6085.02001953125,6097.740234375,6060.240234375,6067.22998046875,85387300,6067.22998046875
"321",6079.669921875,6106.1201171875,6063.85986328125,6102.9599609375,75221700,6102.9599609375
"322",6155.22021484375,6159.10009765625,6125.740234375,6131.33984375,73632700,6131.33984375
"323",6137.6298828125,6154.3798828125,6118.91015625,6130.66015625,0,6130.66015625
"324",6153.35986328125,6171.4501953125,6146.22021484375,6165.72021484375,66071200,6165.72021484375
"325",6171.60009765625,6188.47998046875,6161.419921875,6169.41015625,65261400,6169.41015625
"326",6167.31982421875,6183.02001953125,6151.52001953125,6161.68017578125,0,6161.68017578125
"327",6171.8798828125,6193.240234375,6156.490234375,6184.10009765625,74722300,6184.10009765625
"328",6214.490234375,6217.740234375,6194.5498046875,6208.580078125,0,6208.580078125
"329",6219.0400390625,6244.22998046875,6209.58984375,6234.14013671875,66204600,6234.14013671875
"330",6229.64990234375,6299.56005859375,6229.2998046875,6287.06982421875,86378000,6287.06982421875
"331",6294.740234375,6319.080078125,6293.169921875,6296.68994140625,58527600,6296.68994140625
"332",6281.10009765625,6285.2900390625,6154.02978515625,6165.10986328125,0,6165.10986328125
"333",6180.68994140625,6227.0400390625,6178.66015625,6210.5498046875,77394900,6210.5498046875
"334",6230.2099609375,6274.18994140625,6225.58984375,6267.27978515625,67091000,6267.27978515625
"335",6259.6298828125,6280.81005859375,6227.18994140625,6257.93994140625,61769900,6257.93994140625
"336",6256.0400390625,6288.7900390625,6240.990234375,6275.52001953125,64366500,6275.52001953125
"337",6273.35986328125,6282.52001953125,6255.41015625,6273.759765625,66019200,6273.759765625
"338",6293.2099609375,6320.10986328125,6283.6201171875,6306.97998046875,69450200,6306.97998046875
"339",6341.1201171875,6352.35986328125,6287.43994140625,6302.56982421875,78833300,6302.56982421875
"340",6316.31982421875,6320.14013671875,6268.85986328125,6269.47998046875,80057800,6269.47998046875
"341",6285.509765625,6314.919921875,6252.66015625,6307.89990234375,49980000,6307.89990234375
"342",6319.490234375,6355.8701171875,6238.7900390625,6251.75,85369200,6251.75
"343",6284.5400390625,6339.47021484375,6275.14013671875,6339.47021484375,83862000,6339.47021484375
"344",6348.89990234375,6377.580078125,6321.72021484375,6357.08984375,86375500,6357.08984375
"345",6388.919921875,6390.0400390625,6342.3701171875,6385.509765625,78606600,6385.509765625
"346",6395.3798828125,6395.60009765625,6367.0400390625,6385.990234375,76551300,6385.990234375
"347",6314.27001953125,6324.31005859375,6226.10986328125,6267.39013671875,100699500,6267.39013671875
"348",6259.6298828125,6299.240234375,6233.9599609375,6279.35009765625,80897700,6279.35009765625
"349",6219.72998046875,6303.7001953125,6150.43017578125,6288.330078125,64872900,6288.330078125
"350",6335.81982421875,6385.669921875,6301.18994140625,6385.14013671875,66935700,6385.14013671875
"351",6397.22021484375,6410.2099609375,6349.330078125,6367.35009765625,62538700,6367.35009765625
"352",6406.18017578125,6412.91015625,6343.5498046875,6353.669921875,74129300,6353.669921875
"353",6292.0498046875,6310.490234375,6192.330078125,6262.5498046875,92757600,6262.5498046875
"354",6296.25,6343.580078125,6267.5498046875,6343.580078125,68528400,6343.580078125
"355",6360.8798828125,6402.10009765625,6351.9501953125,6386.41015625,75862000,6386.41015625
"356",6395.9599609375,6408.490234375,6382.7099609375,6408.490234375,34996500,6408.490234375
"357",6416.60986328125,6422.830078125,6390.27001953125,6390.27001953125,59097400,6390.27001953125
"358",6403.9501953125,6413.72021484375,6375.14013671875,6391.60009765625,58338700,6391.60009765625
"359",6379.830078125,6467.72021484375,6379.830078125,6435.7099609375,0,6435.7099609375
"360",6453.1201171875,6493.72021484375,6448.8701171875,6484.10986328125,64752500,6484.10986328125
"361",6483.31982421875,6496.31982421875,6441.759765625,6447.169921875,41777500,6447.169921875
"362",6470.419921875,6521.56982421875,6464.7099609375,6489.39990234375,61099200,6489.39990234375
"363",6489.89990234375,6521.81982421875,6482.10009765625,6521.52001953125,55390700,6521.52001953125
"364",6518.580078125,6522.22998046875,6473.669921875,6507.919921875,55257300,6507.919921875
"365",6514.27001953125,6517.93017578125,6497.39013671875,6515.66015625,51796200,6515.66015625
"366",6509.97998046875,6560.39013671875,6485.7998046875,6543.56005859375,57848800,6543.56005859375
"367",6545.68994140625,6574.2099609375,6540.7099609375,6551.009765625,65450600,6551.009765625
"368",6561.93017578125,6570.81982421875,6533.3701171875,6563.4501953125,61452400,6563.4501953125
"369",6574.58984375,6574.58984375,6526.22998046875,6546.490234375,75224400,6546.490234375
"370",6550.2998046875,6607.60986328125,6549.830078125,6600.66015625,68896800,6600.66015625
"371",6625.5498046875,6650.16015625,6599.27001953125,6616.35009765625,64515600,6616.35009765625
"372",6643.419921875,6655.66015625,6634.4501953125,6639.52001953125,67447800,6639.52001953125
"373",6657.52001953125,6659.3798828125,6632.35986328125,6652.64990234375,69886300,6652.64990234375
"374",6636.7001953125,6674.3701171875,6631.6298828125,6666.259765625,70681800,6666.259765625
"375",6657.22998046875,6687.2900390625,6560.1201171875,6569.16015625,170613700,6569.16015625
"376",6525.02978515625,6607.990234375,6511.93017578125,6602.5400390625,78939300,6602.5400390625
"377",6609.97998046875,6622.2001953125,6583.5,6611.5,65102500,6611.5
"378",6616.72998046875,6619.02001953125,6551.06982421875,6551.06982421875,70376800,6551.06982421875
"379",6576.06982421875,6639.830078125,6572.81005859375,6631.14990234375,74425300,6631.14990234375
"380",6637.68017578125,6641.89990234375,6604.85986328125,6622.8701171875,0,6622.8701171875
"381",6611.990234375,6633.72998046875,6556.8798828125,6558.02001953125,63796100,6558.02001953125
"382",6564.06982421875,6599.8798828125,6561.08984375,6567.43017578125,61812500,6567.43017578125
"383",6562.169921875,6575.83984375,6474.43017578125,6507.830078125,88781800,6507.830078125
"384",6549.81982421875,6588.14013671875,6502.0498046875,6553.81982421875,69789700,6553.81982421875
"385",6572,6582.7900390625,6540.1201171875,6552.85986328125,57451500,6552.85986328125
"386",6545.97998046875,6582.8701171875,6520.3798828125,6567.5400390625,45905300,6567.5400390625
"387",6551,6561.509765625,6483.2001953125,6507.47998046875,72349800,6507.47998046875
"388",6529.490234375,6550.9501953125,6497.75,6527.72021484375,82080600,6527.72021484375
"389",6479.39990234375,6483.31982421875,6348.64013671875,6396.72998046875,110791300,6396.72998046875
"390",6435.2900390625,6532.56005859375,6429.669921875,6529.419921875,84934900,6529.419921875
"391",6525.10986328125,6567.97998046875,6479.5400390625,6559.25,61855900,6559.25
"392",6561.740234375,6569.3701171875,6536.4501953125,6558.47021484375,62056500,6558.47021484375
"393",6533.7998046875,6565.2001953125,6530.91015625,6558.3798828125,0,6558.3798828125
"394",6538.41015625,6554.7900390625,6471.06982421875,6493.35986328125,0,6493.35986328125
"395",6524.9501953125,6526.759765625,6418.25,6460.080078125,0,6460.080078125
"396",6398.83984375,6403.509765625,6253.25,6295.97021484375,0,6295.97021484375
"397",6325.16015625,6386.4599609375,6304.85009765625,6346.85009765625,82160100,6346.85009765625
"398",6382.35986328125,6471.64990234375,6381.93994140625,6464.47998046875,82556600,6464.47998046875
"399",6498.31005859375,6525.2099609375,6474.0498046875,6481.58984375,58412300,6481.58984375
"400",6518.60009765625,6574.85986328125,6510.27001953125,6568.81982421875,56119000,6568.81982421875
"401",6532.009765625,6588.08984375,6517.0498046875,6578.60009765625,0,6578.60009765625
"402",6565.18994140625,6578.0400390625,6516.56982421875,6531.919921875,60870400,6531.919921875
"403",6547.47021484375,6609.31005859375,6530.740234375,6609.31005859375,55290600,6609.31005859375
"404",6647.080078125,6671.1201171875,6633.77001953125,6633.77001953125,94988900,6633.77001953125
"405",6608.16015625,6648.2001953125,6596.990234375,6612.759765625,97436800,6612.759765625
