"","AIR.PA.Open","AIR.PA.High","AIR.PA.Low","AIR.PA.Close","AIR.PA.Volume","AIR.PA.Adjusted"
"116",71.1399993896484,72.120002746582,68.379997253418,69.8300018310547,5092018,65.2482681274414
"117",70,70.8199996948242,68.3000030517578,69.75,3408687,65.1735153198242
"118",68.3600006103516,69.1399993896484,66,67.8199996948242,3997334,63.3701477050781
"119",68.8000030517578,69.8399963378906,66.9499969482422,68.8600006103516,5582655,64.341911315918
"120",67.879997253418,68.6999969482422,65.7600021362305,67.2600021362305,2118878,62.8468971252441
"121",68.0999984741211,69.2900009155273,66,66.7600021362305,3046980,62.3796997070312
"122",66.6999969482422,67.4100036621094,62.9700012207031,62.9700012207031,3412357,58.8383750915527
"123",62.5200004577637,64.620002746582,61.2700004577637,63.9199981689453,3561513,59.7260398864746
"124",64.370002746582,65.4899978637695,61.8600006103516,61.8800010681152,3309535,57.8198890686035
"125",60.8899993896484,64.4199981689453,60.1800003051758,63.3499984741211,3287317,59.1934394836426
"126",64.6600036621094,65.9199981689453,62.7799987792969,63.5200004577637,2988582,59.3522834777832
"127",63.5999984741211,65.6399993896484,60.8499984741211,64.1900024414062,2876580,59.9783248901367
"128",65.1399993896484,67.7900009155273,64.2399978637695,66.4100036621094,2989535,62.0526657104492
"129",66.9800033569336,67.6600036621094,64.5999984741211,65.629997253418,1574888,61.3238410949707
"130",67.4199981689453,68.4599990844727,66.9400024414062,67.7200012207031,2437574,63.2767066955566
"131",67.5500030517578,68.0999984741211,66.620002746582,67.3000030517578,1608022,62.8842735290527
"132",66.3099975585938,66.9000015258789,64.8000030517578,65.8300018310547,1977311,61.5107154846191
"133",66.5,66.7200012207031,63.2200012207031,63.2200012207031,2470846,59.0719680786133
"134",62.2200012207031,65.8099975585938,62.0200004577637,65.4499969482422,2412795,61.155647277832
"135",66.5299987792969,67.9800033569336,66.4000015258789,67.8499984741211,2148001,63.3981819152832
"136",66.5,66.8499984741211,64.7099990844727,66.1600036621094,2402161,61.8190765380859
"137",67.3000030517578,70.7399978637695,66.8899993896484,69.2200012207031,5094971,64.6782836914062
"138",68.5299987792969,69.3600006103516,66.7600021362305,67,2035858,62.603946685791
"139",66.9000015258789,67.0800018310547,65.1900024414062,65.9000015258789,2228828,61.5761260986328
"140",66,67.0899963378906,64.8399963378906,65.7099990844727,1512486,61.3985900878906
"141",66.9899978637695,69.5,66.8600006103516,68.0500030517578,2197989,63.5850601196289
"142",67.6999969482422,68.0400009155273,65.3000030517578,67.1100006103516,1890217,62.7067375183105
"143",67.4199981689453,67.4499969482422,65.0199966430664,65.2799987792969,1945594,60.9968032836914
"144",64.6399993896484,64.7799987792969,62.9799995422363,63.9300003051758,2093318,59.7353820800781
"145",63.5800018310547,63.6100006103516,61.75,61.9199981689453,2302830,57.8572616577148
"146",61.8800010681152,64.0599975585938,61.7599983215332,63.8499984741211,1918092,59.6606330871582
"147",63.4599990844727,64.9800033569336,62.1800003051758,62.1800003051758,1945867,58.1002044677734
"148",63.5,66.1100006103516,62.1599998474121,63.3400001525879,3218359,59.1840972900391
"149",63.0800018310547,63.9799995422363,61.810001373291,62.0099983215332,2660929,57.9413604736328
"150",62.3300018310547,63.8800010681152,60.7799987792969,63.7299995422363,2563330,59.5485038757324
"151",64.4700012207031,66.3499984741211,64.2300033569336,65.6800003051758,2316976,61.3705596923828
"152",65.9300003051758,68.4499969482422,65.9100036621094,67.9700012207031,1931247,63.5103034973145
"153",68.0800018310547,69.5999984741211,67.5999984741211,68.3300018310547,2431328,63.8466873168945
"154",68.25,69.4000015258789,67.25,69.3000030517578,1518079,64.753044128418
"155",69.6800003051758,72.0599975585938,69.3499984741211,72.0599975585938,2375364,67.3319549560547
"156",73,76.1800003051758,73,76.1800003051758,3123354,71.1816253662109
"157",75.7699966430664,75.9499969482422,74.1800003051758,74.9199981689453,1907292,70.0042953491211
"158",73.4000015258789,74.7900009155273,72.1999969482422,73.3000030517578,1755844,68.490592956543
"159",72.7699966430664,72.7699966430664,70.7600021362305,72.1100006103516,1475525,67.3786697387695
"160",72,72.5400009155273,70.5599975585938,71.4400024414062,1244566,66.7526397705078
"161",70.7900009155273,71.5199966430664,69.1900024414062,69.2300033569336,1746225,64.6876373291016
"162",69.1399993896484,70.3399963378906,68.5699996948242,70.25,1257818,65.6407012939453
"163",69,69.6100006103516,68.0899963378906,69.1699981689453,1494100,64.6315689086914
"164",70,70.5800018310547,66.9700012207031,69.0800018310547,1911917,64.547477722168
"165",69.5199966430664,72.0999984741211,69.4199981689453,72.0999984741211,1837871,67.3693313598633
"166",72.7200012207031,74.0800018310547,71.5599975585938,71.5599975585938,1890052,66.86474609375
"167",71.1900024414062,71.7900009155273,70.0500030517578,70.2399978637695,1454869,65.6313705444336
"168",70.3899993896484,72.4700012207031,69.0100021362305,72.1100006103516,2056024,67.3786697387695
"169",72.5,72.7399978637695,70.9199981689453,71.4400024414062,1768097,66.7526397705078
"170",72,72.4100036621094,68.7099990844727,68.8399963378906,2212248,64.3232192993164
"171",69.3499984741211,69.5699996948242,66.7900009155273,69.5699996948242,2386066,65.0053253173828
"172",70,72.4800033569336,69.4499969482422,72.0800018310547,2273300,67.3506469726562
"173",72.5,75.2799987792969,71.0500030517578,71.5,2596847,66.8086929321289
"174",71,72.6600036621094,69.1800003051758,69.7799987792969,2020741,65.2015533447266
"175",70.5,73.7699966430664,70.2699966430664,73.7699966430664,1687917,68.9297561645508
"176",74,74.0299987792969,69.9800033569336,70.7799987792969,1965586,66.1359252929688
"177",69.9800033569336,70.3199996948242,68,69.3899993896484,2973903,64.8371353149414
"178",69.1999969482422,70.5999984741211,68.7200012207031,69.4400024414062,1540101,64.8838653564453
"179",68.9499969482422,69.3099975585938,67.75,68.8199996948242,1609414,64.3045425415039
"180",70.0400009155273,71.5100021362305,69.5500030517578,71.3199996948242,1691025,66.640510559082
"181",71.2099990844727,71.6500015258789,69.2300033569336,69.4800033569336,1716297,64.9212341308594
"182",69.5100021362305,70.7900009155273,68.6900024414062,70.7900009155273,1642471,66.1452789306641
"183",69.5100021362305,71.4499969482422,68.8199996948242,71.120002746582,1531358,66.4536209106445
"184",71.0400009155273,71.0400009155273,68.5999984741211,68.5999984741211,3993509,64.0989685058594
"185",68.3300018310547,68.4100036621094,63.9500007629395,64.0899963378906,3175014,59.8848838806152
"186",64.5,64.6999969482422,61.5,62.3699989318848,3342559,58.2777328491211
"187",63.3600006103516,65.1900024414062,61.7900009155273,61.7900009155273,2237429,57.7357940673828
"188",60.5,61.0400009155273,58.0999984741211,59.6500015258789,3239813,55.7362022399902
"189",59.9900016784668,60.1699981689453,57.8699989318848,60.0200004577637,2495747,56.0819282531738
"190",61.5499992370605,62.6399993896484,61.0099983215332,62.310001373291,2246798,58.2216796875
"191",62.310001373291,63.1399993896484,61.3300018310547,62.5900001525879,1820433,58.4833030700684
"192",61.75,63.189998626709,60.9500007629395,62.0699996948242,2016150,57.9974212646484
"193",63.4099998474121,65.0999984741211,62.4500007629395,64.9000015258789,2489597,60.6417388916016
"194",63.7999992370605,64.8300018310547,62.0299987792969,64.620002746582,2299021,60.3801155090332
"195",65.8399963378906,66.7099990844727,64.8000030517578,65.8000030517578,1605420,61.4826927185059
"196",66,68.7399978637695,65.8099975585938,67.7699966430664,2265095,63.3234252929688
"197",67.4100036621094,67.9800033569336,66.120002746582,66.6999969482422,1914374,62.3236351013184
"198",67.370002746582,68.1999969482422,66.5199966430664,66.9199981689453,1669083,62.5291976928711
"199",66.9199981689453,67.8300018310547,66.4199981689453,66.7799987792969,2064860,62.3983879089355
"200",67.0800018310547,67.5800018310547,65.7799987792969,65.9899978637695,1691699,61.6602210998535
"201",64.5,64.6399993896484,63.3400001525879,63.6800003051758,2160265,59.5017852783203
"202",63.5499992370605,63.6800003051758,61.5699996948242,62.1500015258789,2589403,58.0721778869629
"203",61.1500015258789,61.8800010681152,59.8699989318848,61.7900009155273,2544700,57.7357940673828
"204",62.2900009155273,64.6699981689453,61.5499992370605,64.3399963378906,2602485,60.1184768676758
"205",64.3600006103516,66.7300033569336,64.0999984741211,65.7200012207031,1199317,61.4079399108887
"206",65.4800033569336,67.9899978637695,64.9100036621094,66.9400024414062,2501202,62.5478973388672
"207",67.4199981689453,67.4400024414062,64,64.0599975585938,2110298,59.8568496704102
"208",63.6500015258789,64.6500015258789,62.560001373291,64.4499969482422,1983309,60.2212600708008
"209",65.25,68.6999969482422,65.2200012207031,68.0299987792969,3398269,63.5663681030273
"210",66.6100006103516,69.6900024414062,65.6900024414062,65.8499984741211,3086066,61.5294075012207
"211",65.8000030517578,65.8300018310547,63.0699996948242,64,2483118,59.8007926940918
"212",62.0099983215332,62.7299995422363,60.0900001525879,61.7700004577637,3855312,57.7171058654785
"213",62,63.8600006103516,59.2799987792969,61.5,3558316,57.4648208618164
"214",60.5,63.4199981689453,60.5,62.5900001525879,2533525,58.4833030700684
"215",62.9700012207031,63.9799995422363,61.6800003051758,63.0900001525879,1840502,58.9505004882812
"216",64,66.7399978637695,63.9000015258789,66.2799987792969,2549566,61.9311866760254
"217",65.1600036621094,69.2399978637695,64.1999969482422,68.5800018310547,2874383,64.0802841186523
"218",68.75,70.5899963378906,68.3000030517578,70.379997253418,2203607,65.7621765136719
"219",69.5199966430664,71,68.8099975585938,70,2672747,65.4071044921875
"220",71.8000030517578,90.4300003051758,71.75,83,10568937,77.5541534423828
"221",82.4199981689453,88.9300003051758,81.8000030517578,87.9199981689453,7232758,82.1513290405273
"222",88,89.5400009155273,85.8300018310547,87,3265918,81.2917022705078
"223",85.3600006103516,86.4800033569336,83.3300018310547,84.6100006103516,2822386,79.0585098266602
"224",84,87.3000030517578,83.25,85.5599975585938,2420350,79.946174621582
"225",87.4000015258789,91.4000015258789,87.3000030517578,90,3884774,84.094856262207
"226",90.1399993896484,90.1999969482422,87.6500015258789,90.0899963378906,2891922,84.178955078125
"227",90.2900009155273,90.5,87.7300033569336,90,2642183,84.094856262207
"228",88.5,89.9199981689453,88.0199966430664,89.3300018310547,2360085,83.4688262939453
"229",89.5599975585938,90,88.3600006103516,88.6399993896484,2253690,82.8240966796875
"230",89.5,90.9800033569336,89.3899993896484,90.1399993896484,1928740,84.2256698608398
"231",91.8499984741211,94.9000015258789,91.6999969482422,93.5,3279891,87.3652191162109
"232",94.370002746582,94.5500030517578,90.7099990844727,91.5,2783332,85.4964370727539
"233",92.0999984741211,92.5299987792969,89.1399993896484,89.8000030517578,1877723,83.9079895019531
"234",89.0199966430664,91.2099990844727,89,90,2070142,84.094856262207
"235",89.9899978637695,90.3499984741211,87.7300033569336,87.7300033569336,3524562,81.9738082885742
"236",88.0100021362305,89.7200012207031,87.8499984741211,89.4000015258789,2001688,83.5342330932617
"237",89.9599990844727,91.7699966430664,89.6999969482422,91.3199996948242,1943603,85.328254699707
"238",91.3600006103516,95.1900024414062,91.3600006103516,95,2495805,88.7667922973633
"239",95.0800018310547,97.0400009155273,94.9000015258789,96.2399978637695,2485380,89.9254379272461
"240",95.620002746582,95.870002746582,93.6399993896484,95.2099990844727,1631950,88.9630126953125
"241",94.8099975585938,95.8499984741211,94.1100006103516,94.7300033569336,1346764,88.5145111083984
"242",95.6900024414062,96.5,93.4899978637695,93.5899963378906,1365525,87.4493026733398
"243",93.7699966430664,94.4800033569336,92.7699966430664,93.7200012207031,1687673,87.5707778930664
"244",93.5199966430664,93.7600021362305,91.4100036621094,92.1900024414062,1774037,86.1411666870117
"245",93.129997253418,94.2099990844727,91.6999969482422,92.0500030517578,1698577,86.0103530883789
"246",91.5,92.3399963378906,89.8499984741211,91.370002746582,2055691,85.3749694824219
"247",90.9000015258789,92.5199966430664,89.7900009155273,90.7099990844727,1735232,84.7582778930664
"248",91.3399963378906,91.6999969482422,89.629997253418,90.379997253418,1487973,84.4499130249023
"249",89.620002746582,90.9000015258789,88.9400024414062,89,3297694,83.1604690551758
"250",85,86.9599990844727,82.75,86.5400009155273,3398767,80.8618850708008
"251",87.370002746582,88,85.5100021362305,87.9400024414062,1691985,82.1700286865234
"252",88,92.0899963378906,87.620002746582,91.9499969482422,1561928,85.9169158935547
"253",92.4400024414062,93.0599975585938,91.5299987792969,92.0400009155273,352865,86.0010070800781
"254",93,93.25,91.7699966430664,91.9800033569336,935395,85.944953918457
"255",92.9700012207031,93.4400024414062,91.9800033569336,93.0699996948242,967733,86.9634246826172
"256",92.9199981689453,92.9800033569336,91.0599975585938,91.25,1001345,85.2628479003906
"257",90.3499984741211,91.3099975585938,89.7799987792969,89.7799987792969,470045,83.8892974853516
"258",92.8399963378906,94.5699996948242,89.3000030517578,89.8899993896484,1854889,83.9920806884766
"259",88.5500030517578,90.5400009155273,88.370002746582,89.8300018310547,1567333,83.9360122680664
"260",90.870002746582,90.9899978637695,88.9800033569336,90.1699981689453,1498665,84.2537078857422
"261",90.9199981689453,91,89.3499984741211,89.620002746582,1320055,83.7397918701172
"262",90.629997253418,90.6999969482422,88.9300003051758,90.0999984741211,1856095,84.1883010864258
"263",90.629997253418,91.7799987792969,89.0599975585938,89.7799987792969,2214256,83.8892974853516
"264",89.8899993896484,90.5,89.0100021362305,89.9599990844727,1572946,84.057487487793
"265",89.9599990844727,90.5,88.120002746582,89.1100006103516,1751184,83.2632522583008
"266",89.4000015258789,93.25,89.0999984741211,93.25,2536958,87.1316223144531
"267",92.5,92.9400024414062,91,92.5500030517578,2298870,86.4775466918945
"268",91.1900024414062,91.8099975585938,90.2799987792969,91.1900024414062,1199645,85.206787109375
"269",92,92.3000030517578,91.0299987792969,91.3000030517578,1302168,85.3095626831055
"270",91.6100006103516,93.4800033569336,90.870002746582,92.4100036621094,1384857,86.3467330932617
"271",93.0199966430664,93.4499969482422,89.0400009155273,89.3600006103516,1786910,83.4968490600586
"272",89,89.6399993896484,87.9700012207031,88.8300018310547,1500933,83.0016250610352
"273",88.9000015258789,89.0299987792969,84.5299987792969,84.870002746582,3028873,79.3014526367188
"274",84.5999984741211,87.1699981689453,83.7099990844727,85.2900009155273,2013721,79.6939010620117
"275",85,85.3899993896484,83.3099975585938,84.3600006103516,2738586,78.8249130249023
"276",83.2600021362305,86.7399978637695,82.5,85.1500015258789,3080959,79.5630874633789
"277",82.6999969482422,85.5,81.8399963378906,83.1999969482422,3536944,77.7410278320312
"278",84.129997253418,84.370002746582,82.4100036621094,83.1100006103516,1738516,77.6569366455078
"279",85.5999984741211,88.8199996948242,85.1399993896484,88.5899963378906,3010345,82.7773666381836
"280",89.8600006103516,90.9899978637695,88.629997253418,89.8099975585938,1742351,83.9173202514648
"281",90.1600036621094,93.120002746582,89.629997253418,93.0999984741211,1992215,86.9914627075195
"282",93.1699981689453,94.5699996948242,91.9100036621094,93.4199981689453,2275049,87.2904586791992
"283",94.0199966430664,94.8000030517578,92.5100021362305,93.870002746582,1368441,87.7109451293945
"284",93.9700012207031,94.8899993896484,91.9100036621094,92.4700012207031,1325928,86.4028015136719
"285",93,93.6399993896484,91.1800003051758,91.6900024414062,1157173,85.6739730834961
"286",91.8499984741211,92.4000015258789,90.8199996948242,91.2200012207031,1142713,85.2348175048828
"287",90.6100006103516,92.2099990844727,89.5400009155273,92.2099990844727,1389406,86.1598587036133
"288",92.870002746582,94.2699966430664,92.3000030517578,93.6699981689453,1195215,87.524055480957
"289",93.5800018310547,94.5199966430664,93.4000015258789,93.8000030517578,1136036,87.6455383300781
"290",93.8000030517578,94.6699981689453,93.4199981689453,93.9000015258789,1441968,87.7389755249023
"291",91,92.0599975585938,89.5800018310547,91.2900009155273,2466402,85.3002166748047
"292",91.1100006103516,92.5800018310547,89.8099975585938,91.7699966430664,2259103,85.7487182617188
"293",90.629997253418,95.8000030517578,90.1999969482422,95.8000030517578,2318571,89.5143203735352
"294",95.5999984741211,101.379997253418,95.3300018310547,98.9499969482422,4339464,92.4576263427734
"295",99.0500030517578,102.73999786377,98.1600036621094,102.720001220703,2957767,95.9802703857422
"296",103.839996337891,103.980003356934,98.8600006103516,98.9300003051758,2564953,92.4389343261719
"297",96.7399978637695,98.1399993896484,95.129997253418,95.9100036621094,2253924,89.6170883178711
"298",97.75,101.279998779297,97.5999984741211,100.680000305176,2102766,94.0741195678711
"299",100.180000305176,100.180000305176,98.4100036621094,99.0999984741211,1532642,92.5977783203125
"300",99.5500030517578,100.639999389648,98.8300018310547,100.459999084473,1522786,93.8685531616211
"301",99.5699996948242,101.26000213623,98.9100036621094,100.300003051758,2008727,93.7190551757812
"302",99,99.2200012207031,95.2300033569336,95.4199981689453,2464071,89.1592407226562
"303",96.870002746582,100.680000305176,96.2699966430664,100.519996643066,2654406,93.9246063232422
"304",100.519996643066,101.059997558594,99.129997253418,100.26000213623,1739101,93.6816787719727
"305",99.870002746582,101,98.6399993896484,98.9899978637695,1691917,92.4950103759766
"306",99.6100006103516,100,97.5199966430664,99.129997253418,1743287,92.6258163452148
"307",99,100.160003662109,97.8000030517578,100,1932352,93.4387283325195
"308",100.5,101.319999694824,99.6500015258789,100,1437703,93.4387283325195
"309",100.319999694824,103.099998474121,99.6500015258789,101.779998779297,1957658,95.101936340332
"310",101.699996948242,102.599998474121,100.959999084473,101,1423575,94.3731155395508
"311",101.839996337891,102.419998168945,100.620002746582,101.099998474121,1347315,94.4665603637695
"312",100.059997558594,100.080001831055,97.3399963378906,97.3399963378906,3764747,90.9532699584961
"313",97.3499984741211,98.0100021362305,96.2699966430664,97.0699996948242,1103498,90.7009811401367
